Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Depart_delay_min,Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
AA,01/06/2019,1414,N895NN,ORD,17:08,17:04,178,193,-4,17:31,27,0,0,0,0,0
AA,01/06/2019,1444,N966AN,CLT,08:15,08:12,138,123,-3,08:40,28,0,0,0,0,0
AA,01/06/2019,1487,N355PU,PHX,06:30,06:29,354,355,-1,06:52,23,0,0,0,0,0
AA,01/06/2019,1571,N379AA,MIA,10:59,10:56,192,161,-3,11:18,22,0,0,0,0,0
AA,01/06/2019,1587,N976AN,PHX,16:30,16:30,352,353,0,16:54,24,0,0,0,0,0
AA,01/06/2019,1610,N184AN,MIA,07:55,07:51,201,214,-4,08:11,20,0,0,0,0,0
AA,01/06/2019,2215,N112AN,SFO,21:05,21:20,403,442,15,22:06,46,0,0,39,0,15
AA,01/06/2019,2234,N391AA,DFW,08:15,08:15,256,220,0,08:37,22,0,0,0,0,0
AA,01/06/2019,2268,N197AN,MIA,06:17,06:14,199,163,-3,06:30,16,0,0,0,0,0
AA,01/06/2019,2286,N928AN,SEA,19:21,19:29,393,400,8,20:08,39,8,0,7,0,0
AA,01/06/2019,2291,N874NN,CLT,17:00,16:55,128,111,-5,17:11,16,0,0,0,0,0
AA,01/06/2019,2305,N116AN,SFO,16:00,15:59,409,426,-1,16:45,46,0,0,16,0,0
AA,01/06/2019,2306,N978AN,SAN,17:50,17:46,385,386,-4,18:11,25,0,0,0,0,0
AA,01/06/2019,2369,N909AN,PHX,09:59,10:00,351,339,1,10:20,20,0,0,0,0,0
AA,01/06/2019,2383,N184AN,MIA,17:29,19:11,204,178,102,19:53,42,0,0,0,0,76
AA,01/06/2019,2423,N915NN,DFW,18:13,18:13,255,271,0,18:53,40,0,0,16,0,0
AA,01/06/2019,2514,N915NN,AUS,08:30,08:26,263,229,-4,08:46,20,0,0,0,0,0
AA,01/06/2019,2643,N919NN,CLT,06:30,06:30,124,113,0,06:54,24,0,0,0,0,0
AA,01/06/2019,2652,N113AN,SFO,18:30,18:31,407,424,1,19:15,44,1,0,17,0,0
AA,01/06/2019,2704,N994NN,MCO,15:50,15:52,188,164,2,16:23,31,0,0,0,0,0
AA,01/06/2019,2772,N933NN,AUS,19:55,19:53,258,268,-2,20:41,48,0,0,0,0,0
AA,01/06/2019,2773,N931NN,DCA,15:43,15:47,100,83,4,16:10,23,0,0,0,0,0
AA,01/06/2019,2783,N198AA,EGE,10:50,10:44,285,310,-6,11:00,16,0,0,19,0,0
AA,01/07/2019,1,N107NN,LAX,08:00,07:54,393,397,-6,08:11,17,0,0,0,0,0
AA,01/07/2019,3,N931NN,LAX,12:30,12:26,383,395,-4,12:48,22,0,0,0,0,0
AA,01/07/2019,15,N104NN,SFO,07:00,06:52,400,407,-8,07:09,17,0,0,0,0,0
AA,01/07/2019,33,N108NN,LAX,07:00,06:48,401,402,-12,07:12,24,0,0,0,0,0
AA,01/07/2019,42,N111ZM,LAX,09:00,08:57,398,379,-3,09:08,11,0,0,0,0,0
AA,01/07/2019,53,N102NN,LAX,16:20,16:15,393,408,-5,16:50,35,0,0,0,0,0
AA,01/07/2019,117,N110AN,LAX,15:20,15:14,391,385,-6,15:37,23,0,0,0,0,0
AA,01/07/2019,133,N105NN,LAX,17:20,17:12,392,394,-8,17:27,15,0,0,0,0,0
AA,01/07/2019,171,N117AN,LAX,06:00,05:57,397,385,-3,06:14,17,0,0,0,0,0
AA,01/07/2019,179,N115NN,SFO,11:00,10:55,401,409,-5,11:16,21,0,0,0,0,0
AA,01/07/2019,243,N399AN,MIA,15:45,15:42,213,179,-3,16:03,21,0,0,0,0,0
AA,01/07/2019,255,N116AN,LAX,10:00,09:54,384,384,-6,10:11,17,0,0,0,0,0
AA,01/07/2019,277,N905AN,ORD,13:00,12:59,168,163,-1,13:22,23,0,0,0,0,0
AA,01/07/2019,300,N117AN,LAX,20:30,20:25,393,392,-5,20:44,19,0,0,0,0,0
AA,01/07/2019,302,N113AN,LAX,18:20,18:12,393,378,-8,18:34,22,0,0,0,0,0
AA,01/07/2019,331,N101NN,LAX,11:00,11:06,380,389,6,11:30,24,6,0,9,0,0
AA,01/07/2019,341,N109NN,LAX,14:00,13:59,381,395,-1,14:34,35,0,0,0,0,0
AA,01/07/2019,429,N762US,CLT,12:55,12:53,125,112,-2,13:09,16,0,0,0,0,0
AA,01/07/2019,631,N535UW,CLT,19:25,19:24,129,118,-1,19:47,23,0,0,0,0,0
AA,01/07/2019,952,N869NN,PHX,13:30,13:29,340,326,-1,13:42,13,0,0,0,0,0
AA,01/07/2019,969,N919AN,LAS,07:00,07:00,360,369,0,07:18,18,0,0,0,0,0
AA,01/07/2019,1047,N981AN,MIA,13:30,13:26,197,163,-4,13:41,15,0,0,0,0,0
AA,01/07/2019,1140,N109NN,BOS,09:40,09:37,68,63,-3,09:55,18,0,0,0,0,0
AA,01/07/2019,1240,N970AN,MCO,20:40,20:38,186,166,-2,21:02,24,0,0,0,0,0
AA,01/07/2019,1274,N887NN,DFW,12:29,12:26,247,235,-3,12:43,17,0,0,0,0,0
AA,01/07/2019,1278,N927AN,BOS,21:30,21:17,69,54,-13,21:31,14,0,0,0,0,0
AA,01/07/2019,1335,N919AN,LAS,20:00,20:15,362,359,15,20:36,21,0,0,0,0,0
AA,01/07/2019,1414,N956NN,ORD,17:08,17:07,178,161,-1,17:19,12,0,0,0,0,0
AA,01/07/2019,1444,N961AN,CLT,08:15,08:11,138,133,-4,08:31,20,0,0,0,0,0
AA,01/07/2019,1487,N980NN,PHX,06:30,06:27,354,359,-3,06:47,20,0,0,0,0,0
AA,01/07/2019,1500,N866NN,CLT,05:00,04:53,124,106,-7,05:10,17,0,0,0,0,0
AA,01/07/2019,1571,N392AN,MIA,10:59,10:54,192,168,-5,11:14,20,0,0,0,0,0
AA,01/07/2019,1587,N943AN,PHX,16:30,16:28,352,361,-2,16:54,26,0,0,0,0,0
AA,01/07/2019,1610,N192AN,MIA,07:55,07:50,201,207,-5,08:10,20,0,0,0,0,0
AA,01/07/2019,2214,N825NN,DFW,06:30,06:28,252,247,-2,06:51,23,0,0,0,0,0
AA,01/07/2019,2215,N104NN,SFO,21:05,21:00,403,405,-5,21:16,16,0,0,0,0,0
AA,01/07/2019,2234,N388AA,DFW,08:15,08:10,256,238,-5,08:29,19,0,0,0,0,0
AA,01/07/2019,2268,N198AA,MIA,06:17,06:14,199,170,-3,06:32,18,0,0,0,0,0
AA,01/07/2019,2286,N873NN,SEA,19:21,19:24,393,351,3,19:39,15,0,0,0,0,0
AA,01/07/2019,2291,N966AN,CLT,17:00,19:32,128,114,152,19:53,21,39,0,0,0,99
AA,01/07/2019,2305,N112AN,SFO,16:00,15:58,409,404,-2,16:19,21,0,0,0,0,0
AA,01/07/2019,2306,N901NN,SAN,17:50,17:47,385,394,-3,18:18,31,0,0,0,0,0
AA,01/07/2019,2369,N979NN,PHX,09:59,09:59,351,374,0,10:21,22,0,0,23,0,0
AA,01/07/2019,2383,N192AN,MIA,17:29,17:21,204,202,-8,17:42,21,0,0,0,0,0
AA,01/07/2019,2514,N845NN,AUS,08:30,08:25,263,240,-5,08:47,22,0,0,0,0,0
AA,01/07/2019,2643,N934NN,CLT,06:30,06:28,124,130,-2,06:53,25,0,0,0,0,0
AA,01/07/2019,2652,N106NN,SFO,18:30,19:42,407,408,72,20:05,23,0,72,1,0,0
AA,01/07/2019,2704,N866NN,MCO,15:50,15:47,188,164,-3,16:09,22,0,0,0,0,0
AA,01/07/2019,2772,N845NN,AUS,19:55,19:50,258,260,-5,20:08,18,0,0,0,0,0
AA,01/07/2019,2773,N970AN,DCA,15:43,15:36,100,79,-7,15:51,15,0,0,0,0,0
AA,01/07/2019,2783,N183AN,EGE,10:50,10:44,285,321,-6,11:05,21,0,0,30,0,0
AA,01/08/2019,1,N115NN,LAX,08:00,07:54,393,391,-6,08:20,26,0,0,0,0,0
AA,01/08/2019,3,N113AN,LAX,12:30,14:03,383,398,93,14:32,29,2,0,15,0,91
AA,01/08/2019,15,N111ZM,SFO,07:00,06:54,400,417,-6,07:18,24,0,0,0,0,0
AA,01/08/2019,33,N101NN,LAX,07:00,06:55,401,379,-5,07:13,18,0,0,0,0,0
AA,01/08/2019,42,N116AN,LAX,09:00,08:53,398,375,-7,09:10,17,0,0,0,0,0
AA,01/08/2019,53,N105NN,LAX,16:20,16:13,393,370,-7,16:27,14,0,0,0,0,0
AA,01/08/2019,117,N103NN,LAX,15:20,15:30,391,381,10,15:58,28,0,0,0,0,0
AA,01/08/2019,133,N109NN,LAX,17:20,17:21,392,382,1,17:43,22,0,0,0,0,0
AA,01/08/2019,171,N108NN,LAX,06:00,05:55,397,413,-5,06:17,22,0,0,0,0,0
AA,01/08/2019,179,N102NN,SFO,11:00,10:57,401,430,-3,11:43,46,0,0,26,0,0
AA,01/08/2019,243,N391AA,MIA,15:45,15:46,213,181,1,16:06,20,0,0,0,0,0
AA,01/08/2019,255,N107NN,LAX,10:00,09:55,384,386,-5,10:09,14,0,0,0,0,0
AA,01/08/2019,277,N931AN,ORD,13:00,12:56,168,163,-4,13:11,15,0,0,0,0,0
AA,01/08/2019,300,N108NN,LAX,20:30,20:26,393,377,-4,20:48,22,0,0,0,0,0
AA,01/08/2019,302,N110AN,LAX,18:20,18:13,393,375,-7,18:28,15,0,0,0,0,0
AA,01/08/2019,331,N106NN,LAX,11:00,10:54,380,388,-6,11:11,17,0,0,0,0,0
AA,01/08/2019,341,N117AN,LAX,14:00,15:00,381,365,60,15:17,17,0,0,0,0,44
AA,01/08/2019,429,N758US,CLT,12:55,12:50,125,120,-5,13:03,13,0,0,0,0,0
AA,01/08/2019,631,N198UW,CLT,19:25,19:20,129,113,-5,19:33,13,0,0,0,0,0
AA,01/08/2019,952,N335PH,PHX,13:30,13:25,340,347,-5,13:45,20,0,0,0,0,0
AA,01/08/2019,969,N905AN,LAS,07:00,06:55,360,346,-5,07:09,14,0,0,0,0,0
AA,01/08/2019,1047,N804NN,MIA,13:30,13:24,197,174,-6,13:39,15,0,0,0,0,0
AA,01/08/2019,1140,N113AN,BOS,09:40,09:39,68,75,-1,10:06,27,0,0,0,0,0
AA,01/08/2019,1240,N905AN,MCO,20:40,20:37,186,184,-3,21:02,25,0,0,0,0,0
AA,01/08/2019,1278,N920NN,BOS,21:30,21:27,69,66,-3,21:45,18,0,0,0,0,0
AA,01/08/2019,1335,N931AN,LAS,20:00,20:04,362,369,4,20:37,33,0,0,0,0,0
AA,01/08/2019,1414,N851NN,ORD,17:08,17:04,178,154,-4,17:21,17,0,0,0,0,0
AA,01/08/2019,1444,N882NN,CLT,08:15,08:09,138,121,-6,08:27,18,0,0,0,0,0
AA,01/08/2019,1487,N876NN,PHX,06:30,06:30,354,349,0,06:50,20,0,0,0,0,0
AA,01/08/2019,1500,N883NN,CLT,05:00,04:56,124,121,-4,05:20,24,0,0,0,0,0
AA,01/08/2019,1571,N390AA,MIA,10:59,11:01,192,176,2,11:16,15,0,0,0,0,0
AA,01/08/2019,1610,N187AN,MIA,07:55,07:51,201,214,-4,08:18,27,0,0,0,0,0
AA,01/08/2019,2215,N111ZM,SFO,21:05,20:59,403,406,-6,21:18,19,0,0,0,0,0
AA,01/08/2019,2234,N392AN,DFW,08:15,08:11,256,257,-4,08:37,26,0,0,0,0,0
AA,01/08/2019,2268,N188AN,MIA,06:17,06:16,199,173,-1,06:31,15,0,0,0,0,0
AA,01/08/2019,2286,N355PU,SEA,19:21,19:19,393,380,-2,19:39,20,0,0,0,0,0
AA,01/08/2019,2291,N887NN,CLT,17:00,16:56,128,117,-4,17:12,16,0,0,0,0,0
AA,01/08/2019,2305,N104NN,SFO,16:00,19:01,409,413,181,19:28,27,0,0,185,0,0
AA,01/08/2019,2306,N946AN,SAN,17:50,17:49,385,374,-1,18:04,15,0,0,0,0,0
AA,01/08/2019,2369,N931NN,PHX,09:59,10:00,351,347,1,10:14,14,0,0,0,0,0
AA,01/08/2019,2383,N195AN,MIA,17:29,17:25,204,192,-4,17:48,23,0,0,0,0,0
AA,01/08/2019,2514,N940AN,AUS,08:30,08:23,263,252,-7,08:43,20,0,0,0,0,0
AA,01/08/2019,2643,N952AA,CLT,06:30,06:26,124,131,-4,06:42,16,0,0,0,0,0
AA,01/08/2019,2652,N112AN,SFO,18:30,20:40,407,423,130,21:16,36,0,0,130,0,16
AA,01/08/2019,2704,N883NN,MCO,15:50,15:45,188,171,-5,15:59,14,0,0,0,0,0
AA,01/08/2019,2772,N955NN,AUS,19:55,19:49,258,265,-6,20:06,17,0,0,0,0,0
AA,01/08/2019,2773,N906AN,DCA,15:43,15:37,100,94,-6,15:55,18,0,0,0,0,0
AA,01/09/2019,1,N102NN,LAX,08:00,07:55,393,388,-5,08:16,21,0,0,0,0,0
AA,01/09/2019,3,N101NN,LAX,12:30,12:20,383,378,-10,12:38,18,0,0,0,0,0
AA,01/09/2019,15,N107NN,SFO,07:00,06:52,400,403,-8,07:09,17,0,0,0,0,0
AA,01/09/2019,33,N114NN,LAX,07:00,06:56,401,399,-4,07:21,25,0,0,0,0,0
AA,01/09/2019,42,N103NN,LAX,09:00,08:53,398,408,-7,09:39,46,0,0,0,0,0
AA,01/09/2019,53,N113AN,LAX,16:20,16:14,393,374,-6,16:34,20,0,0,0,0,0
AA,01/09/2019,117,N106NN,LAX,15:20,15:16,391,389,-4,15:44,28,0,0,0,0,0
AA,01/09/2019,133,N114NN,LAX,17:20,21:02,392,388,222,21:20,18,0,0,0,0,218
AA,01/09/2019,171,N116AN,LAX,06:00,05:53,397,378,-7,06:09,16,0,0,0,0,0
AA,01/09/2019,179,N110AN,SFO,11:00,12:23,401,432,83,13:25,62,0,0,114,0,0
AA,01/09/2019,243,N385AM,MIA,15:45,15:43,213,188,-2,16:17,34,0,0,0,0,0
AA,01/09/2019,255,N105NN,LAX,10:00,09:52,384,386,-8,10:17,25,0,0,0,0,0
AA,01/09/2019,277,N954AN,ORD,13:00,12:55,168,147,-5,13:18,23,0,0,0,0,0
AA,01/09/2019,300,N116AN,LAX,20:30,20:27,393,406,-3,21:01,34,0,0,0,0,0
AA,01/09/2019,302,N104NN,LAX,18:20,18:15,393,378,-5,18:35,20,0,0,0,0,0
AA,01/09/2019,331,N112AN,LAX,11:00,10:53,380,365,-7,11:08,15,0,0,0,0,0
AA,01/09/2019,341,N115NN,LAX,14:00,13:53,381,379,-7,14:16,23,0,0,0,0,0
AA,01/09/2019,429,N751UW,CLT,12:55,12:56,125,113,1,13:08,12,0,0,0,0,0
AA,01/09/2019,631,N912UY,CLT,19:25,20:47,129,119,82,21:07,20,72,0,0,0,0
AA,01/09/2019,952,N905NN,PHX,13:30,13:29,340,333,-1,13:45,16,0,0,0,0,0
AA,01/09/2019,969,N988NN,LAS,07:00,06:59,360,357,-1,07:25,26,0,0,0,0,0
AA,01/09/2019,1047,N834NN,MIA,13:30,13:31,197,169,1,13:43,12,0,0,0,0,0
AA,01/09/2019,1140,N115NN,BOS,09:40,09:33,68,75,-7,09:58,25,0,0,0,0,0
AA,01/09/2019,1240,N924NN,MCO,20:40,20:39,186,166,-1,21:06,27,0,0,0,0,0
AA,01/09/2019,1278,N943AN,BOS,21:30,21:23,69,67,-7,21:45,22,0,0,0,0,0
AA,01/09/2019,1335,N988NN,LAS,20:00,19:55,362,367,-5,20:32,37,0,0,0,0,0
AA,01/09/2019,1414,N903NN,ORD,17:08,17:06,178,155,-2,17:29,23,0,0,0,0,0
AA,01/09/2019,1444,N940AN,CLT,08:15,08:13,138,151,-2,08:34,21,0,0,0,0,0
AA,01/09/2019,1487,N985NN,PHX,06:30,06:28,354,341,-2,06:45,17,0,0,0,0,0
AA,01/09/2019,1500,N859NN,CLT,05:00,04:57,124,121,-3,05:16,19,0,0,0,0,0
AA,01/09/2019,1571,N397AN,MIA,10:59,11:01,192,193,2,11:33,32,0,0,0,0,0
AA,01/09/2019,1587,N856NN,PHX,16:30,16:28,352,342,-2,16:46,18,0,0,0,0,0
AA,01/09/2019,1610,N183AN,MIA,07:55,08:04,201,209,9,08:54,50,9,0,8,0,0
AA,01/09/2019,2215,N107NN,SFO,21:05,20:59,403,399,-6,21:19,20,0,0,0,0,0
AA,01/09/2019,2234,N395AN,DFW,08:15,08:13,256,257,-2,09:02,49,0,0,0,0,0
AA,01/09/2019,2268,N187AN,MIA,06:17,06:14,199,184,-3,06:34,20,0,0,0,0,0
AA,01/09/2019,2286,N975AN,SEA,19:21,20:07,393,383,46,20:44,37,0,0,0,0,36
AA,01/09/2019,2291,N355PU,CLT,17:00,16:58,128,113,-2,17:13,15,0,0,0,0,0
AA,01/09/2019,2305,N111ZM,SFO,16:00,15:56,409,414,-4,16:28,32,0,0,0,0,0
AA,01/09/2019,2306,N855NN,SAN,17:50,17:46,385,388,-4,18:07,21,0,0,0,0,0
AA,01/09/2019,2369,N929AN,PHX,09:59,09:59,351,339,0,10:19,20,0,0,0,0,0
AA,01/09/2019,2383,N173AN,MIA,17:29,17:25,204,204,-4,17:41,16,0,0,0,0,0
AA,01/09/2019,2514,N924NN,AUS,08:30,08:28,263,277,-2,09:23,55,0,0,0,0,0
AA,01/09/2019,2643,N979AN,CLT,06:30,06:23,124,123,-7,06:39,16,0,0,0,0,0
AA,01/09/2019,2652,N109NN,SFO,18:30,18:24,407,383,-6,18:45,21,0,0,0,0,0
AA,01/09/2019,2704,N859NN,MCO,15:50,15:47,188,182,-3,16:24,37,0,0,0,0,0
AA,01/09/2019,2772,N969AN,AUS,19:55,19:50,258,255,-5,20:30,40,0,0,0,0,0
AA,01/09/2019,2773,N975AN,DCA,15:43,15:38,100,103,-5,16:15,37,0,0,0,0,0
AA,01/10/2019,1,N101NN,LAX,08:00,07:55,393,391,-5,08:14,19,0,0,0,0,0
AA,01/10/2019,3,N108NN,LAX,12:30,12:21,383,373,-9,12:34,13,0,0,0,0,0
AA,01/10/2019,15,N103NN,SFO,07:00,06:56,400,395,-4,07:21,25,0,0,0,0,0
AA,01/10/2019,33,N115NN,LAX,07:00,06:53,401,372,-7,07:08,15,0,0,0,0,0
AA,01/10/2019,42,N113AN,LAX,09:00,08:53,398,396,-7,09:24,31,0,0,0,0,0
AA,01/10/2019,53,N114NN,LAX,16:20,16:16,393,402,-4,16:47,31,0,0,0,0,0
AA,01/10/2019,117,N116AN,LAX,15:20,15:16,391,401,-4,15:47,31,0,0,0,0,0
AA,01/10/2019,133,N117AN,LAX,17:20,17:18,392,396,-2,17:54,36,0,0,0,0,0
AA,01/10/2019,171,N105NN,LAX,06:00,05:51,397,394,-9,06:17,26,0,0,0,0,0
AA,01/10/2019,179,N102NN,SFO,11:00,10:53,401,390,-7,11:15,22,0,0,0,0,0
AA,01/10/2019,243,N388AA,MIA,15:45,15:37,213,192,-8,16:18,41,0,0,0,0,0
AA,01/10/2019,255,N104NN,LAX,10:00,09:53,384,375,-7,10:15,22,0,0,0,0,0
AA,01/10/2019,277,N908AN,ORD,13:00,12:57,168,154,-3,13:18,21,0,0,0,0,0
AA,01/10/2019,300,N105NN,LAX,20:30,20:30,393,421,0,21:24,54,0,0,28,0,0
AA,01/10/2019,302,N106NN,LAX,18:20,18:17,393,385,-3,18:36,19,0,0,0,0,0
AA,01/10/2019,331,N110AN,LAX,11:00,10:55,380,389,-5,11:19,24,0,0,0,0,0
AA,01/10/2019,341,N109NN,LAX,14:00,14:04,381,383,4,14:24,20,0,0,0,0,0
AA,01/10/2019,429,N805AW,CLT,12:55,12:48,125,97,-7,13:03,15,0,0,0,0,0
AA,01/10/2019,631,N567UW,CLT,19:25,19:52,129,144,27,20:50,58,0,0,15,0,27
AA,01/10/2019,952,N851NN,PHX,13:29,14:35,340,353,66,14:55,20,66,0,13,0,0
AA,01/10/2019,969,N950AN,LAS,07:00,06:56,360,355,-4,07:17,21,0,0,0,0,0
AA,01/10/2019,1047,N813NN,MIA,13:30,13:27,197,174,-3,13:52,25,0,0,0,0,0
AA,01/10/2019,1140,N109NN,BOS,09:40,09:39,68,80,-1,10:12,33,0,0,0,0,0
AA,01/10/2019,1240,N895NN,MCO,20:40,20:40,186,193,0,21:34,54,0,0,0,0,0
AA,01/10/2019,1274,N965AN,DFW,12:29,12:25,247,229,-4,12:43,18,0,0,0,0,0
AA,01/10/2019,1278,N949AN,BOS,21:30,21:23,69,97,-7,22:11,48,0,0,21,0,0
AA,01/10/2019,1335,N950AN,LAS,20:00,19:58,362,385,-2,20:55,57,0,0,21,0,0
AA,01/10/2019,1414,N932AN,ORD,17:08,19:01,178,181,113,19:45,44,0,0,3,0,113
AA,01/10/2019,1444,N961AN,CLT,08:15,08:14,138,128,-1,08:44,30,0,0,0,0,0
AA,01/10/2019,1487,N315PE,PHX,06:30,06:26,354,349,-4,06:44,18,0,0,0,0,0
AA,01/10/2019,1500,N906AN,CLT,05:00,04:55,124,109,-5,05:16,21,0,0,0,0,0
AA,01/10/2019,1571,N381AN,MIA,10:59,10:59,192,176,0,11:18,19,0,0,0,0,0
AA,01/10/2019,1587,N301PA,PHX,16:30,16:28,352,344,-2,16:53,25,0,0,0,0,0
AA,01/10/2019,1610,N198AA,MIA,07:55,07:51,201,198,-4,08:13,22,0,0,0,0,0
AA,01/10/2019,2214,N991AN,DFW,06:30,06:24,252,225,-6,06:39,15,0,0,0,0,0
AA,01/10/2019,2215,N103NN,SFO,21:05,21:04,403,441,-1,22:06,62,0,0,37,0,0
AA,01/10/2019,2234,N342AN,DFW,08:15,08:10,256,229,-5,08:29,19,0,0,0,0,0
AA,01/10/2019,2268,N183AN,MIA,06:17,06:13,199,164,-4,06:31,18,0,0,0,0,0
AA,01/10/2019,2286,N870NN,SEA,19:21,19:17,393,398,-4,20:00,43,0,0,0,0,0
AA,01/10/2019,2291,N929NN,CLT,17:00,17:01,128,135,1,17:43,42,0,0,0,0,0
AA,01/10/2019,2305,N107NN,SFO,16:00,15:57,409,412,-3,16:42,45,0,0,0,0,0
AA,01/10/2019,2306,N887NN,SAN,17:50,17:46,385,400,-4,18:28,42,0,0,0,0,0
AA,01/10/2019,2369,N901AN,PHX,09:59,10:00,351,344,1,10:18,18,0,0,0,0,0
AA,01/10/2019,2383,N198AA,MIA,17:29,17:26,204,185,-3,18:05,39,0,0,0,0,0
AA,01/10/2019,2423,N894NN,DFW,18:13,18:09,255,262,-4,18:56,47,0,0,0,0,0
AA,01/10/2019,2514,N894NN,AUS,08:30,08:22,263,252,-8,08:52,30,0,0,0,0,0
AA,01/10/2019,2643,N939AN,CLT,06:30,06:23,124,121,-7,06:46,23,0,0,0,0,0
AA,01/10/2019,2652,N111ZM,SFO,18:30,18:25,407,401,-5,18:57,32,0,0,0,0,0
AA,01/10/2019,2704,N906AN,MCO,15:50,16:01,188,175,11,16:40,39,0,0,0,0,0
AA,01/10/2019,2772,N908AN,AUS,19:55,21:04,258,233,69,21:30,26,43,0,0,0,1
AA,01/10/2019,2773,N895NN,DCA,15:43,15:42,100,106,-1,16:21,39,0,0,0,0,0
AA,01/10/2019,2783,N196AA,EGE,10:50,10:39,285,302,-11,10:54,15,0,0,0,0,0
AA,01/11/2019,1,N113AN,LAX,08:00,07:57,393,394,-3,08:23,26,0,0,0,0,0
AA,01/11/2019,3,N107NN,LAX,12:30,13:08,383,386,38,13:33,25,38,0,3,0,0
AA,01/11/2019,15,N104NN,SFO,07:00,06:53,400,391,-7,07:17,24,0,0,0,0,0
AA,01/11/2019,33,N102NN,LAX,07:00,06:55,401,397,-5,07:18,23,0,0,0,0,0
AA,01/11/2019,42,N115NN,LAX,09:00,08:53,398,422,-7,09:46,53,0,0,17,0,0
AA,01/11/2019,53,N106NN,LAX,16:20,16:18,393,374,-2,16:45,27,0,0,0,0,0
AA,01/11/2019,117,N105NN,LAX,15:20,15:17,391,391,-3,15:49,32,0,0,0,0,0
AA,01/11/2019,133,N108NN,LAX,17:20,17:18,392,392,-2,18:00,42,0,0,0,0,0
AA,01/11/2019,171,N110AN,LAX,06:00,05:53,397,365,-7,06:08,15,0,0,0,0,0
AA,01/11/2019,179,N114NN,SFO,11:00,10:58,401,408,-2,11:20,22,0,0,0,0,0
AA,01/11/2019,243,N398AN,MIA,15:45,15:40,213,199,-5,16:13,33,0,0,0,0,0
AA,01/11/2019,255,N117AN,LAX,10:00,09:54,384,396,-6,10:34,40,0,0,0,0,0
AA,01/11/2019,277,N901AN,ORD,13:00,13:06,168,169,6,13:23,17,0,0,0,0,0
AA,01/11/2019,300,N110AN,LAX,20:30,20:26,393,358,-4,20:44,18,0,0,0,0,0
AA,01/11/2019,302,N116AN,LAX,18:20,18:32,393,395,12,19:14,42,0,0,0,0,0
AA,01/11/2019,331,N109NN,LAX,11:00,10:55,380,384,-5,11:15,20,0,0,0,0,0
AA,01/11/2019,341,N101NN,LAX,14:00,14:29,381,374,29,14:53,24,5,0,0,0,17
AA,01/11/2019,429,N108UW,CLT,12:55,12:54,125,103,-1,13:10,16,0,0,0,0,0
AA,01/11/2019,631,N582UW,CLT,19:25,19:17,129,111,-8,19:33,16,0,0,0,0,0
AA,01/11/2019,952,N836NN,PHX,13:30,14:16,340,348,46,14:38,22,0,0,8,0,46
AA,01/11/2019,969,N868NN,LAS,07:00,06:55,360,353,-5,07:16,21,0,0,0,0,0
AA,01/11/2019,1047,N804NN,MIA,13:30,13:28,197,206,-2,13:45,17,0,0,0,0,0
AA,01/11/2019,1140,N101NN,BOS,09:40,09:35,68,81,-5,10:16,41,0,0,0,0,0
AA,01/11/2019,1240,N949NN,MCO,20:40,20:42,186,170,2,20:55,13,0,0,0,0,0
AA,01/11/2019,1274,N870NN,DFW,12:29,12:25,247,240,-4,12:46,21,0,0,0,0,0
AA,01/11/2019,1278,N897NN,BOS,21:30,21:25,69,63,-5,21:45,20,0,0,0,0,0
AA,01/11/2019,1335,N972AN,LAS,20:00,21:19,362,354,79,21:38,19,0,0,0,0,71
AA,01/11/2019,1414,N901NN,ORD,17:08,17:03,178,194,-5,17:46,43,0,0,0,0,0
AA,01/11/2019,1444,N969NN,CLT,08:15,08:09,138,139,-6,08:43,34,0,0,0,0,0
AA,01/11/2019,1487,N903AN,PHX,06:30,06:31,354,349,1,06:56,25,0,0,0,0,0
AA,01/11/2019,1500,N909NN,CLT,05:00,04:54,124,109,-6,05:12,18,0,0,0,0,0
AA,01/11/2019,1571,N385AM,MIA,10:59,10:58,192,177,-1,11:29,31,0,0,0,0,0
AA,01/11/2019,1587,N909NN,PHX,16:30,16:28,352,361,-2,16:52,24,0,0,0,0,0
AA,01/11/2019,1610,N196AA,MIA,07:55,07:54,201,188,-1,08:12,18,0,0,0,0,0
AA,01/11/2019,2214,N803NN,DFW,06:30,06:24,252,240,-6,06:43,19,0,0,0,0,0
AA,01/11/2019,2215,N111ZM,SFO,21:05,21:03,403,410,-2,21:19,16,0,0,0,0,0
AA,01/11/2019,2234,N399AN,DFW,08:15,08:12,256,241,-3,08:31,19,0,0,0,0,0
AA,01/11/2019,2268,N199AN,MIA,06:17,06:12,199,186,-5,06:30,18,0,0,0,0,0
AA,01/11/2019,2286,N941NN,SEA,19:21,19:15,393,375,-6,19:42,27,0,0,0,0,0
AA,01/11/2019,2291,N965AN,CLT,17:00,16:58,128,127,-2,17:30,32,0,0,0,0,0
AA,01/11/2019,2305,N103NN,SFO,16:00,17:39,409,408,99,18:07,28,98,0,0,0,0
AA,01/11/2019,2306,N315PE,SAN,17:50,17:50,385,401,0,18:36,46,0,0,16,0,0
